E	N	D	T	Resistivity	S
811159	2195189	18	27.71	0.18379	33488.10955
811159	2195189	20	27.7	0.20031	30374.41963
811159	2195189	22	27.69	0.20031	30381.10006
811159	2195189	24	27.68	0.20031	30387.78343
811159	2195189	26	27.67	0.20031	30394.46973
811159	2195189	28	27.66	0.20363	29838.53472
811159	2195189	30	27.65	0.20363	29845.10307
811159	2195189	32	27.64	0.20363	29851.67431
811159	2195189	34	27.63	0.20363	29858.24844
811159	2195189	36	27.62	0.20363	29864.82547
811159	2195189	38	27.61	0.20523	29606.90843
811159	2195189	40	27.6	0.20523	29613.43297
811159	2195189	42	27.59	0.20523	29619.96039
811159	2195189	44	27.58	0.20523	29626.49068
811159	2195189	46	27.57	0.20523	29633.02385
811159	2195189	48	27.56	0.20959	28939.90343
811159	2195189	50	27.55	0.20959	28946.28802
811159	2195189	52	27.54	0.20959	28952.67542
811159	2195189	54	27.53	0.20959	28959.06564
811159	2195189	56	27.52	0.22133	27225.94694
811159	2195189	58	27.51	0.22133	27231.95871
811159	2195189	60	27.5	0.22133	27237.97313
811159	2195189	62	27.49	0.22133	27243.99021
811159	2195189	64	27.48	0.22133	27250.00994
811159	2195189	66	27.47	0.24261	24555.99974
811159	2195189	68	27.46	0.24261	24561.42795
811159	2195189	70	27.45	0.24261	24566.85856
811159	2195189	72	27.44	0.24261	24572.29157
811159	2195189	74	27.43	0.2897	20090.76581
811159	2195189	76	27.42	0.2897	20095.21089
811159	2195189	78	27.41	0.2897	20099.65793
811159	2195189	80	27.4	0.2897	20104.10695
811159	2195189	82	27.39	0.2897	20108.55793
811159	2195189	84	27.38	0.38331	14631.65292
811159	2195189	86	27.37	0.38331	14634.89376
811159	2195189	88	27.36	0.38331	14638.13603
811159	2195189	90	27.35	0.38331	14641.37974
811157	2195188	0	27.8	0.12684	50940.28227
811157	2195188	2	27.79	0.12684	50951.46129
811157	2195188	4	27.78	0.12684	50962.64521
811157	2195188	6	27.77	0.12684	50973.83404
811157	2195188	8	27.76	0.12684	50985.02779
811157	2195188	10	27.75	0.1526	41332.33803
811157	2195188	12	27.74	0.1526	41341.41851
811157	2195188	14	27.73	0.1526	41350.50298
811157	2195188	16	27.72	0.1526	41359.59145
811157	2195188	18	27.71	0.1526	41368.68391
811157	2195188	20	27.7	0.1792	34472.10393
811157	2195188	22	27.69	0.1792	34479.68558
811157	2195188	24	27.68	0.1792	34487.27058
811157	2195188	26	27.67	0.1792	34494.85891
811157	2195188	28	27.66	0.19272	31765.34669
811157	2195188	30	27.65	0.19272	31772.33918
811157	2195188	32	27.64	0.19272	31779.33476
811157	2195188	34	27.63	0.19272	31786.33341
811157	2195188	36	27.62	0.19272	31793.33515
811157	2195188	38	27.61	0.20044	30412.21966
811157	2195188	40	27.6	0.20044	30418.92166
811157	2195188	42	27.59	0.20044	30425.62662
811157	2195188	44	27.58	0.20044	30432.33454
811157	2195188	46	27.57	0.20044	30439.04542
811157	2195188	48	27.56	0.20869	29081.77089
811157	2195188	50	27.55	0.20869	29088.18678
811157	2195188	52	27.54	0.20869	29094.60549
811157	2195188	54	27.53	0.20869	29101.02704
811157	2195188	56	27.52	0.22248	27066.08177
811157	2195188	58	27.51	0.22248	27072.05823
811157	2195188	60	27.5	0.22248	27078.03734
811157	2195188	62	27.49	0.22248	27084.01908
811157	2195188	64	27.48	0.22248	27090.00347
811157	2195188	66	27.47	0.2456	24216.56534
811157	2195188	68	27.46	0.2456	24221.91851
811157	2195188	70	27.45	0.2456	24227.27405
811157	2195188	72	27.44	0.2456	24232.63196
811157	2195188	74	27.43	0.29182	19924.99082
811157	2195188	76	27.42	0.29182	19929.39922
811157	2195188	78	27.41	0.29182	19933.80957
811157	2195188	80	27.4	0.29182	19938.22188
811157	2195188	82	27.39	0.29182	19942.63614
811157	2195188	84	27.38	0.38331	14631.65292
811157	2195188	86	27.37	0.38331	14634.89376
811157	2195188	88	27.36	0.38331	14638.13603
811157	2195188	90	27.35	0.38331	14641.37974
811156	2195186	0	27.8	0.12684	50940.28227
811156	2195186	2	27.79	0.12684	50951.46129
811156	2195186	4	27.78	0.12684	50962.64521
811156	2195186	6	27.77	0.12684	50973.83404
811156	2195186	8	27.76	0.12684	50985.02779
811156	2195186	10	27.75	0.1526	41332.33803
811156	2195186	12	27.74	0.1526	41341.41851
811156	2195186	14	27.73	0.1526	41350.50298
811156	2195186	16	27.72	0.1526	41359.59145
811156	2195186	18	27.71	0.1526	41368.68391
811156	2195186	20	27.7	0.1792	34472.10393
811156	2195186	22	27.69	0.1792	34479.68558
811156	2195186	24	27.68	0.1792	34487.27058
811156	2195186	26	27.67	0.1792	34494.85891
811156	2195186	28	27.66	0.19272	31765.34669
811156	2195186	30	27.65	0.19272	31772.33918
811156	2195186	32	27.64	0.19272	31779.33476
811156	2195186	34	27.63	0.19272	31786.33341
811156	2195186	36	27.62	0.19272	31793.33515
811156	2195186	38	27.61	0.20044	30412.21966
811156	2195186	40	27.6	0.20044	30418.92166
811156	2195186	42	27.59	0.20044	30425.62662
811156	2195186	44	27.58	0.20044	30432.33454
811156	2195186	46	27.57	0.20044	30439.04542
811156	2195186	48	27.56	0.20869	29081.77089
811156	2195186	50	27.55	0.20869	29088.18678
811156	2195186	52	27.54	0.20869	29094.60549
811156	2195186	54	27.53	0.20869	29101.02704
811156	2195186	56	27.52	0.22248	27066.08177
811156	2195186	58	27.51	0.22248	27072.05823
811156	2195186	60	27.5	0.22248	27078.03734
811156	2195186	62	27.49	0.22248	27084.01908
811156	2195186	64	27.48	0.22248	27090.00347
811156	2195186	66	27.47	0.2456	24216.56534
811156	2195186	68	27.46	0.2456	24221.91851
811156	2195186	70	27.45	0.2456	24227.27405
811156	2195186	72	27.44	0.2456	24232.63196
811156	2195186	74	27.43	0.29182	19924.99082
811156	2195186	76	27.42	0.29182	19929.39922
811156	2195186	78	27.41	0.29182	19933.80957
811156	2195186	80	27.4	0.29182	19938.22188
811156	2195186	82	27.39	0.29182	19942.63614
811156	2195186	84	27.38	0.38331	14631.65292
811156	2195186	86	27.37	0.38331	14634.89376
811156	2195186	88	27.36	0.38331	14638.13603
811156	2195186	90	27.35	0.38331	14641.37974
811154	2195185	0	27.8	0.12684	50940.28227
811154	2195185	2	27.79	0.12684	50951.46129
811154	2195185	4	27.78	0.12684	50962.64521
811154	2195185	6	27.77	0.12684	50973.83404
811154	2195185	8	27.76	0.12684	50985.02779
811154	2195185	10	27.75	0.1526	41332.33803
811154	2195185	12	27.74	0.1526	41341.41851
811154	2195185	14	27.73	0.1526	41350.50298
811154	2195185	16	27.72	0.1526	41359.59145
811154	2195185	18	27.71	0.1526	41368.68391
811154	2195185	20	27.7	0.1792	34472.10393
811154	2195185	22	27.69	0.1792	34479.68558
811154	2195185	24	27.68	0.1792	34487.27058
811154	2195185	26	27.67	0.1792	34494.85891
811154	2195185	28	27.66	0.19272	31765.34669
811154	2195185	30	27.65	0.19272	31772.33918
811154	2195185	32	27.64	0.19272	31779.33476
811154	2195185	34	27.63	0.19272	31786.33341
811154	2195185	36	27.62	0.19272	31793.33515
811154	2195185	38	27.61	0.20044	30412.21966
811154	2195185	40	27.6	0.20044	30418.92166
811154	2195185	42	27.59	0.20044	30425.62662
811154	2195185	44	27.58	0.20044	30432.33454
811154	2195185	46	27.57	0.20044	30439.04542
811154	2195185	48	27.56	0.20869	29081.77089
811154	2195185	50	27.55	0.20869	29088.18678
811154	2195185	52	27.54	0.20869	29094.60549
811154	2195185	54	27.53	0.20869	29101.02704
811154	2195185	56	27.52	0.22248	27066.08177
811154	2195185	58	27.51	0.22248	27072.05823
811154	2195185	60	27.5	0.22248	27078.03734
811154	2195185	62	27.49	0.22248	27084.01908
811154	2195185	64	27.48	0.22248	27090.00347
811154	2195185	66	27.47	0.2456	24216.56534
811154	2195185	68	27.46	0.2456	24221.91851
811154	2195185	70	27.45	0.2456	24227.27405
811154	2195185	72	27.44	0.2456	24232.63196
811154	2195185	74	27.43	0.29182	19924.99082
811154	2195185	76	27.42	0.29182	19929.39922
811154	2195185	78	27.41	0.29182	19933.80957
811154	2195185	80	27.4	0.29182	19938.22188
811154	2195185	82	27.39	0.29182	19942.63614
811154	2195185	84	27.38	0.38331	14631.65292
811154	2195185	86	27.37	0.38331	14634.89376
811154	2195185	88	27.36	0.38331	14638.13603
811154	2195185	90	27.35	0.38331	14641.37974
811153	2195183	0	27.8	0.12684	50940.28227
811153	2195183	2	27.79	0.12684	50951.46129
811153	2195183	4	27.78	0.12684	50962.64521
811153	2195183	6	27.77	0.12684	50973.83404
811153	2195183	8	27.76	0.12684	50985.02779
811153	2195183	10	27.75	0.1526	41332.33803
811153	2195183	12	27.74	0.1526	41341.41851
811153	2195183	14	27.73	0.1526	41350.50298
811153	2195183	16	27.72	0.1526	41359.59145
811153	2195183	18	27.71	0.1526	41368.68391
811153	2195183	20	27.7	0.1792	34472.10393
811153	2195183	22	27.69	0.1792	34479.68558
811153	2195183	24	27.68	0.1792	34487.27058
811153	2195183	26	27.67	0.1792	34494.85891
811153	2195183	28	27.66	0.19272	31765.34669
811153	2195183	30	27.65	0.19272	31772.33918
811153	2195183	32	27.64	0.19272	31779.33476
811153	2195183	34	27.63	0.19272	31786.33341
811153	2195183	36	27.62	0.19272	31793.33515
811153	2195183	38	27.61	0.20044	30412.21966
811153	2195183	40	27.6	0.20044	30418.92166
811153	2195183	42	27.59	0.20044	30425.62662
811153	2195183	44	27.58	0.20044	30432.33454
811153	2195183	46	27.57	0.20044	30439.04542
811153	2195183	48	27.56	0.20869	29081.77089
811153	2195183	50	27.55	0.20869	29088.18678
811153	2195183	52	27.54	0.20869	29094.60549
811153	2195183	54	27.53	0.20869	29101.02704
811153	2195183	56	27.52	0.22248	27066.08177
811153	2195183	58	27.51	0.22248	27072.05823
811153	2195183	60	27.5	0.22248	27078.03734
811153	2195183	62	27.49	0.22248	27084.01908
811153	2195183	64	27.48	0.22248	27090.00347
811153	2195183	66	27.47	0.2456	24216.56534
811153	2195183	68	27.46	0.2456	24221.91851
811153	2195183	70	27.45	0.2456	24227.27405
811153	2195183	72	27.44	0.2456	24232.63196
811153	2195183	74	27.43	0.29182	19924.99082
811153	2195183	76	27.42	0.29182	19929.39922
811153	2195183	78	27.41	0.29182	19933.80957
811153	2195183	80	27.4	0.29182	19938.22188
811153	2195183	82	27.39	0.29182	19942.63614
811153	2195183	84	27.38	0.38331	14631.65292
811153	2195183	86	27.37	0.38331	14634.89376
811153	2195183	88	27.36	0.38331	14638.13603
811153	2195183	90	27.35	0.38331	14641.37974
811151	2195182	0	27.8	0.12684	50940.28227
811151	2195182	2	27.79	0.1155	56673.15385
811151	2195182	4	27.78	0.1155	56685.59369
811151	2195182	6	27.77	0.1155	56698.039
811151	2195182	8	27.76	0.1155	56710.48977
811151	2195182	10	27.75	0.14188	44899.03071
811151	2195182	12	27.74	0.14188	44908.89478
811151	2195182	14	27.73	0.14188	44918.76318
811151	2195182	16	27.72	0.14188	44928.63591
811151	2195182	18	27.71	0.14188	44938.51299
811151	2195182	20	27.7	0.17016	36560.64471
811151	2195182	22	27.69	0.17016	36568.68571
811151	2195182	24	27.68	0.17016	36576.73025
811151	2195182	26	27.67	0.17016	36584.77833
811151	2195182	28	27.66	0.1894	32398.8446
811151	2195182	30	27.65	0.1894	32405.97654
811151	2195182	32	27.64	0.1894	32413.11163
811151	2195182	34	27.63	0.1894	32420.24986
811151	2195182	36	27.62	0.1894	32427.39123
811151	2195182	38	27.61	0.20149	30232.18891
811151	2195182	40	27.6	0.20149	30238.85124
811151	2195182	42	27.59	0.20149	30245.51651
811151	2195182	44	27.58	0.20149	30252.18472
811151	2195182	46	27.57	0.20149	30258.85587
811151	2195182	48	27.56	0.21329	28370.09474
811151	2195182	50	27.55	0.21329	28376.35361
811151	2195182	52	27.54	0.21329	28382.61525
811151	2195182	54	27.53	0.21329	28388.87965
811151	2195182	56	27.52	0.22934	26147.97614
811151	2195182	58	27.51	0.22934	26153.74988
811151	2195182	60	27.5	0.22934	26159.52617
811151	2195182	62	27.49	0.22934	26165.30501
811151	2195182	64	27.48	0.22934	26171.0864
811151	2195182	66	27.47	0.2456	24216.56534
811151	2195182	68	27.46	0.2456	24221.91851
811151	2195182	70	27.45	0.2456	24227.27405
811151	2195182	72	27.44	0.2456	24232.63196
811151	2195182	74	27.43	0.29182	19924.99082
811151	2195182	76	27.42	0.29182	19929.39922
811151	2195182	78	27.41	0.29182	19933.80957
811151	2195182	80	27.4	0.29182	19938.22188
811151	2195182	82	27.39	0.29182	19942.63614
811151	2195182	84	27.38	0.38331	14631.65292
811151	2195182	86	27.37	0.38331	14634.89376
811151	2195182	88	27.36	0.38331	14638.13603
811151	2195182	90	27.35	0.38331	14641.37974
811150	2195181	0	27.8	0.1155	56660.71947
811150	2195181	2	27.79	0.1155	56673.15385
811150	2195181	4	27.78	0.1155	56685.59369
811150	2195181	6	27.77	0.1155	56698.039
811150	2195181	8	27.76	0.1155	56710.48977
811150	2195181	10	27.75	0.14188	44899.03071
811150	2195181	12	27.74	0.14188	44908.89478
811150	2195181	14	27.73	0.14188	44918.76318
811150	2195181	16	27.72	0.14188	44928.63591
811150	2195181	18	27.71	0.14188	44938.51299
811150	2195181	20	27.7	0.17016	36560.64471
811150	2195181	22	27.69	0.17016	36568.68571
811150	2195181	24	27.68	0.17016	36576.73025
811150	2195181	26	27.67	0.17016	36584.77833
811150	2195181	28	27.66	0.1894	32398.8446
811150	2195181	30	27.65	0.1894	32405.97654
811150	2195181	32	27.64	0.1894	32413.11163
811150	2195181	34	27.63	0.1894	32420.24986
811150	2195181	36	27.62	0.1894	32427.39123
811150	2195181	38	27.61	0.20149	30232.18891
811150	2195181	40	27.6	0.20149	30238.85124
811150	2195181	42	27.59	0.20149	30245.51651
811150	2195181	44	27.58	0.20149	30252.18472
811150	2195181	46	27.57	0.20149	30258.85587
811150	2195181	48	27.56	0.21329	28370.09474
811150	2195181	50	27.55	0.21329	28376.35361
811150	2195181	52	27.54	0.21329	28382.61525
811150	2195181	54	27.53	0.21329	28388.87965
811150	2195181	56	27.52	0.22934	26147.97614
811150	2195181	58	27.51	0.22934	26153.74988
811150	2195181	60	27.5	0.22934	26159.52617
811150	2195181	62	27.49	0.22934	26165.30501
811150	2195181	64	27.48	0.22934	26171.0864
811150	2195181	66	27.47	0.25448	23258.61254
811150	2195181	68	27.46	0.25448	23263.75396
811150	2195181	70	27.45	0.25448	23268.89764
811150	2195181	72	27.44	0.25448	23274.0436
811150	2195181	74	27.43	0.30486	18959.36645
811150	2195181	76	27.42	0.30486	18963.5612
811150	2195181	78	27.41	0.30486	18967.75782
811150	2195181	80	27.4	0.30486	18971.95629
811150	2195181	82	27.39	0.30486	18976.15662
811150	2195181	84	27.38	0.38331	14631.65292
811150	2195181	86	27.37	0.38331	14634.89376
811150	2195181	88	27.36	0.38331	14638.13603
811150	2195181	90	27.35	0.38331	14641.37974
811149	2195179	0	27.8	0.1155	56660.71947
811149	2195179	2	27.79	0.1155	56673.15385
811149	2195179	4	27.78	0.1155	56685.59369
811149	2195179	6	27.77	0.1155	56698.039
811149	2195179	8	27.76	0.1155	56710.48977
811149	2195179	10	27.75	0.14188	44899.03071
811149	2195179	12	27.74	0.14188	44908.89478
811149	2195179	14	27.73	0.14188	44918.76318
811149	2195179	16	27.72	0.14188	44928.63591
811149	2195179	18	27.71	0.14188	44938.51299
811149	2195179	20	27.7	0.17016	36560.64471
811149	2195179	22	27.69	0.17016	36568.68571
811149	2195179	24	27.68	0.17016	36576.73025
811149	2195179	26	27.67	0.17016	36584.77833
811149	2195179	28	27.66	0.1894	32398.8446
811149	2195179	30	27.65	0.1894	32405.97654
811149	2195179	32	27.64	0.1894	32413.11163
811149	2195179	34	27.63	0.1894	32420.24986
811149	2195179	36	27.62	0.1894	32427.39123
811149	2195179	38	27.61	0.20149	30232.18891
811149	2195179	40	27.6	0.20149	30238.85124
811149	2195179	42	27.59	0.20149	30245.51651
811149	2195179	44	27.58	0.20149	30252.18472
811149	2195179	46	27.57	0.20149	30258.85587
811149	2195179	48	27.56	0.21329	28370.09474
811149	2195179	50	27.55	0.21329	28376.35361
811149	2195179	52	27.54	0.21329	28382.61525
811149	2195179	54	27.53	0.21329	28388.87965
811149	2195179	56	27.52	0.22934	26147.97614
811149	2195179	58	27.51	0.22934	26153.74988
811149	2195179	60	27.5	0.22934	26159.52617
811149	2195179	62	27.49	0.22934	26165.30501
811149	2195179	64	27.48	0.22934	26171.0864
811149	2195179	66	27.47	0.25448	23258.61254
811149	2195179	68	27.46	0.25448	23263.75396
811149	2195179	70	27.45	0.25448	23268.89764
811149	2195179	72	27.44	0.25448	23274.0436
811149	2195179	74	27.43	0.30486	18959.36645
811149	2195179	76	27.42	0.30486	18963.5612
811149	2195179	78	27.41	0.30486	18967.75782
811149	2195179	80	27.4	0.30486	18971.95629
811149	2195179	82	27.39	0.30486	18976.15662
811149	2195179	84	27.38	0.38331	14631.65292
811149	2195179	86	27.37	0.38331	14634.89376
811149	2195179	88	27.36	0.38331	14638.13603
811149	2195179	90	27.35	0.38331	14641.37974
811147	2195178	0	27.8	0.1155	56660.71947
811147	2195178	2	27.79	0.1155	56673.15385
811147	2195178	4	27.78	0.1155	56685.59369
811147	2195178	6	27.77	0.1155	56698.039
811147	2195178	8	27.76	0.1155	56710.48977
811147	2195178	10	27.75	0.14188	44899.03071
811147	2195178	12	27.74	0.14188	44908.89478
811147	2195178	14	27.73	0.14188	44918.76318
811147	2195178	16	27.72	0.14188	44928.63591
811147	2195178	18	27.71	0.14188	44938.51299
811147	2195178	20	27.7	0.17016	36560.64471
811147	2195178	22	27.69	0.17016	36568.68571
811147	2195178	24	27.68	0.17016	36576.73025
811147	2195178	26	27.67	0.17016	36584.77833
811147	2195178	28	27.66	0.1894	32398.8446
811147	2195178	30	27.65	0.1894	32405.97654
811147	2195178	32	27.64	0.1894	32413.11163
811147	2195178	34	27.63	0.1894	32420.24986
811147	2195178	36	27.62	0.1894	32427.39123
811147	2195178	38	27.61	0.20149	30232.18891
811147	2195178	40	27.6	0.20149	30238.85124
811147	2195178	42	27.59	0.20149	30245.51651
811147	2195178	44	27.58	0.20149	30252.18472
811147	2195178	46	27.57	0.20149	30258.85587
811147	2195178	48	27.56	0.21329	28370.09474
811147	2195178	50	27.55	0.21329	28376.35361
811147	2195178	52	27.54	0.21329	28382.61525
811147	2195178	54	27.53	0.21329	28388.87965
811147	2195178	56	27.52	0.22934	26147.97614
811147	2195178	58	27.51	0.22934	26153.74988
811147	2195178	60	27.5	0.22934	26159.52617
811147	2195178	62	27.49	0.22934	26165.30501
811147	2195178	64	27.48	0.22934	26171.0864
811147	2195178	66	27.47	0.25448	23258.61254
811147	2195178	68	27.46	0.25448	23263.75396
811147	2195178	70	27.45	0.25448	23268.89764
811147	2195178	72	27.44	0.25448	23274.0436
811147	2195178	74	27.43	0.25448	23279.19184
811147	2195178	76	27.42	0.30486	18963.5612
811147	2195178	78	27.41	0.30486	18967.75782
811147	2195178	80	27.4	0.30486	18971.95629
811147	2195178	82	27.39	0.30486	18976.15662
811147	2195178	84	27.38	0.38331	14631.65292
811147	2195178	86	27.37	0.38331	14634.89376
811147	2195178	88	27.36	0.38331	14638.13603
811147	2195178	90	27.35	0.38331	14641.37974
811146	2195177	0	27.8	0.1155	56660.71947
811146	2195177	2	27.79	0.1155	56673.15385
811146	2195177	4	27.78	0.1155	56685.59369
811146	2195177	6	27.77	0.1155	56698.039
811146	2195177	8	27.76	0.1155	56710.48977
811146	2195177	10	27.75	0.14188	44899.03071
811146	2195177	12	27.74	0.14188	44908.89478
811146	2195177	14	27.73	0.14188	44918.76318
811146	2195177	16	27.72	0.14188	44928.63591
811146	2195177	18	27.71	0.14188	44938.51299
811146	2195177	20	27.7	0.17016	36560.64471
811146	2195177	22	27.69	0.17016	36568.68571
811146	2195177	24	27.68	0.17016	36576.73025
811146	2195177	26	27.67	0.17016	36584.77833
811146	2195177	28	27.66	0.1894	32398.8446
811146	2195177	30	27.65	0.1894	32405.97654
811146	2195177	32	27.64	0.1894	32413.11163
811146	2195177	34	27.63	0.1894	32420.24986
811146	2195177	36	27.62	0.1894	32427.39123
811146	2195177	38	27.61	0.20149	30232.18891
811146	2195177	40	27.6	0.20149	30238.85124
811146	2195177	42	27.59	0.20149	30245.51651
811146	2195177	44	27.58	0.20149	30252.18472
811146	2195177	46	27.57	0.20149	30258.85587
811146	2195177	48	27.56	0.21329	28370.09474
811146	2195177	50	27.55	0.21329	28376.35361
811146	2195177	52	27.54	0.21329	28382.61525
811146	2195177	54	27.53	0.21329	28388.87965
811146	2195177	56	27.52	0.22934	26147.97614
811146	2195177	58	27.51	0.22934	26153.74988
811146	2195177	60	27.5	0.22934	26159.52617
811146	2195177	62	27.49	0.22934	26165.30501
811146	2195177	64	27.48	0.22934	26171.0864
811146	2195177	66	27.47	0.25448	23258.61254
811146	2195177	68	27.46	0.25448	23263.75396
811146	2195177	70	27.45	0.25448	23268.89764
811146	2195177	72	27.44	0.25448	23274.0436
811146	2195177	74	27.43	0.25448	23279.19184
811146	2195177	76	27.42	0.30486	18963.5612
811146	2195177	78	27.41	0.30486	18967.75782
811146	2195177	80	27.4	0.30486	18971.95629
811146	2195177	82	27.39	0.30486	18976.15662
811146	2195177	84	27.38	0.38331	14631.65292
811146	2195177	86	27.37	0.38331	14634.89376
811146	2195177	88	27.36	0.38331	14638.13603
811146	2195177	90	27.35	0.38331	14641.37974
811144	2195175	0	27.8	0.1155	56660.71947
811144	2195175	2	27.79	0.11416	57429.69371
